0.0,0.0
1.0,-4.702848186084886e-97
2.0,1.0381282617829266e-89
3.0,5.094517845571499e-86
4.0,-1.9950531489041665e-82
5.0,-6.629811741975923e-80
6.0,4.916217837199065e-77
7.0,1.7227581317604414e-75
8.0,-9.589890765038024e-73
9.0,3.3990065720829446e-72
10.0,3.070269106574815e-69
11.0,-5.104400790384335e-68
12.0,-1.513050903613588e-66
13.0,3.0569901624230535e-65
14.0,4.979305140461423e-64
15.0,-6.035387891675968e-63
16.0,-9.309590564804677e-62
17.0,4.622385616544162e-61
18.0,9.971364804806084e-60
19.0,-2.2100682596676324e-60
20.0,-5.9092290475532996e-58
21.0,-1.8404644191110982e-57
22.0,1.7920902729898435e-56
23.0,1.2273274428647233e-55
24.0,-1.268344019665487e-55
25.0,-3.6050409476246534e-54
26.0,-8.901112609698439e-54
27.0,4.413813379506895e-53
28.0,3.0506209237872164e-52
29.0,2.5422669740757363e-52
30.0,-3.728191171956133e-51
31.0,-1.4433908846725844e-50
32.0,-2.3109642373657462e-51
33.0,1.5087382778012988e-49
34.0,4.903937609880518e-49
35.0,4.379515859393295e-50
36.0,-4.438619399188863e-48
37.0,-1.4050254307358762e-47
38.0,-6.037504378779409e-48
39.0,9.360592480043762e-47
40.0,3.3077788017269285e-46
41.0,3.1925598406235053e-46
42.0,-1.3399654260820327e-45
43.0,-6.148572631117582e-45
44.0,-9.673388244052783e-45
45.0,9.342452351243452e-45
46.0,8.518283396336145e-44
47.0,1.9551444475507984e-43
48.0,9.528620995884365e-44
49.0,-7.75681659798746e-43
50.0,-2.7371850852247146e-42
51.0,-3.877446700807291e-42
52.0,2.5672524904140138e-42
53.0,2.590862812965929e-41
54.0,6.085768782737818e-41
55.0,5.234760304654039e-41
56.0,-1.239492116023484e-40
57.0,-5.702539744377369e-40
58.0,-1.0537388794815473e-39
59.0,-5.5420007027678704e-40
60.0,2.712068728883604e-39
61.0,9.596553185182383e-39
62.0,1.5724627113528307e-38
63.0,6.45118821494985e-39
64.0,-4.0877981964979606e-38
65.0,-1.339072889412051e-37
66.0,-2.144217694366349e-37
67.0,-1.0522274287626218e-37
68.0,4.588609945163563e-37
69.0,1.5828278172794016e-36
70.0,2.685772548150244e-36
71.0,1.9287645028564093e-36
72.0,-3.6006997786040975e-36
73.0,-1.569870726184696e-35
74.0,-3.008256125449146e-35
75.0,-3.037494716001292e-35
76.0,1.2560537875344046e-35
77.0,1.2501474582487744e-34
78.0,2.8946230130244725e-34
79.0,3.8596994717937625e-34
80.0,1.5960270918653181e-34
81.0,-7.000000274766217e-34
82.0,-2.27241077556729e-33
83.0,-3.908230596643065e-33
84.0,-3.7523091326252575e-33
85.0,1.1274744259032533e-33
86.0,1.317904206604498e-32
87.0,3.0835264570633357e-32
88.0,4.378194387874929e-32
89.0,3.021197802500166e-32
90.0,-3.8057465673685067e-32
91.0,-1.7614051829088202e-31
92.0,-3.5085764631384167e-31
93.0,-4.417471007434101e-31
94.0,-2.3085234798519756e-31
95.0,5.2852496343042445e-31
96.0,1.9186379526937277e-30
97.0,3.547409066525653e-30
98.0,4.245069356152112e-30
99.0,2.054277289696162e-30
100.0,-5.074055559436517e-30
101.0,-1.77986705863732e-29
102.0,-3.280496387945827e-29
103.0,-4.0362818616207e-29
104.0,-2.4014229889299513e-29
105.0,3.4421839726862414e-29
106.0,1.4243551722548197e-28
107.0,2.7747336712755877e-28
108.0,3.669779874402284e-28
109.0,2.830790027144596e-28
110.0,-1.2789411452911888e-28
111.0,-9.59763866283548e-28
112.0,-2.1063466825380376e-27
113.0,-3.102011646918465e-27
114.0,-3.0373726527947953e-27
115.0,-6.930091214414237e-28
116.0,4.9631207091281146e-27
117.0,1.3835711182951504e-26
118.0,2.350995407535755e-26
119.0,2.8284361033692346e-26
120.0,1.9363957218295682e-26
121.0,-1.2750360082403076e-26
122.0,-7.28586136824438e-26
123.0,-1.5285210334516063e-25
124.0,-2.231997777426263e-25
125.0,-2.286991879062857e-25
126.0,-9.603613081932707e-26
127.0,2.4047867451327995e-25
128.0,7.912698442824846e-25
129.0,1.4484634829119035e-24
130.0,1.9303689661840844e-24
131.0,1.770179788589637e-24
132.0,4.0315082134580755e-25
133.0,-2.6115949475014998e-24
134.0,-7.21918099485515e-24
135.0,-1.2415449354352763e-23
136.0,-1.5886358133361162e-23
137.0,-1.4005527945440175e-23
138.0,-2.5587567308069473e-24
139.0,2.1594729454771444e-23
140.0,5.783861639823376e-23
141.0,9.861660596443507e-23
142.0,1.269292069979672e-22
143.0,1.1628672754685205e-22
144.0,3.5570104645749244e-23
145.0,-1.3984590427409745e-22
146.0,-4.0989045159955515e-22
147.0,-7.277252187039303e-22
148.0,-9.810098121436256e-22
149.0,-9.87576348040302e-22
150.0,-5.215079526563346e-22
151.0,6.204627647114475e-22
152.0,2.5036156155139204e-21
153.0,4.906053819171253e-21
154.0,7.175172118857796e-21
155.0,8.153064269239703e-21
156.0,6.271197569546346e-21
157.0,-1.0981828573727257e-22
158.0,-1.2034979873628313e-20
159.0,-2.9002659391804104e-20
160.0,-4.791062509008952e-20
161.0,-6.221813559891964e-20
162.0,-6.191132188808181e-20
163.0,-3.481318530159137e-20
164.0,3.010580450437065e-20
165.0,1.3724469426605045e-19
166.0,2.773476653947972e-19
167.0,4.2021147395023423e-19
168.0,5.101736361916097e-19
169.0,4.6780117483029155e-19
170.0,2.0234964118355397e-19
171.0,-3.616109395115777e-19
172.0,-1.2437449320673743e-18
173.0,-2.3563963604203838e-18
174.0,-3.4547854974244917e-18
175.0,-4.107069445482482e-18
176.0,-3.710701696596643e-18
177.0,-1.5848787975407128e-18
178.0,2.844054751878265e-18
179.0,9.751068547702195e-18
180.0,1.8548745954001714e-17
181.0,2.7524297280789567e-17
182.0,3.359682801523873e-17
183.0,3.238082217137406e-17
184.0,1.8726053715735133e-17
185.0,-1.2059418485688749e-17
186.0,-6.224907518061441e-17
187.0,-1.2914455665241455e-16
188.0,-2.022596176036886e-16
189.0,-2.610701661726003e-16
190.0,-2.743439537900356e-16
191.0,-2.0248341827550395e-16
192.0,-4.224560790894401e-18
193.0,3.5160032070661464e-16
194.0,8.688796456579053e-16
195.0,1.503709493994961e-15
196.0,2.1443935145612138e-15
197.0,2.59850864871311e-15
198.0,2.6026176598372056e-15
199.0,1.847819767210041e-15
200.0,2.3688275890628962e-17
201.0,-3.041862647875022e-15
202.0,-7.262228076831499e-15
203.0,-1.2118730308315152e-14
204.0,-1.645615010515027e-14
205.0,-1.8381798826344355e-14
206.0,-1.5255705338942178e-14
207.0,-3.812683175595556e-15
208.0,1.9324996847330165e-14
209.0,5.684581902267271e-14
210.0,1.0982631724303465e-13
211.0,1.7631901305699142e-13
212.0,2.4999892559345633e-13
213.0,3.1954050219860775e-13
214.0,3.686386112231023e-13
215.0,3.7770244854440764e-13
216.0,3.2880187873722785e-13
217.0,2.1407551943575804e-13
218.0,4.532135910243824e-14
219.0,-1.2835313455998318e-13
220.0,-2.0215979100160603e-13
221.0,2.731810343471315e-15
222.0,7.555863788180356e-13
223.0,2.428905423130968e-12
224.0,5.493538727507453e-12
225.0,1.0495867090373404e-11
226.0,1.8031702062241462e-11
227.0,2.8670229597164906e-11
228.0,4.2885003150742814e-11
229.0,6.099767105295408e-11
230.0,8.314456235839666e-11
231.0,1.0934473170696672e-10
232.0,1.397905160304054e-10
233.0,1.754172953512619e-10
234.0,2.1873804716110751e-10
235.0,2.7557694268942056e-10
236.0,3.573466784453563e-10
237.0,4.839079761325179e-10
238.0,6.873373353303323e-10
239.0,1.0167888503165428e-09
240.0,1.5430812664940308e-09
241.0,2.3631609526954183e-09
242.0,3.6045967606808207e-09
243.0,5.427867773413041e-09
244.0,8.026749118408619e-09
245.0,1.1628623089612996e-08
246.0,1.6492329052021033e-08
247.0,2.2909344133659027e-08
248.0,3.121712891390696e-08
249.0,4.182408858597071e-08
250.0,5.52691035380716e-08
251.0,7.233907223084769e-08
252.0,9.427236097334596e-08
253.0,1.2300263405152028e-07
254.0,1.6163121613093905e-07
255.0,2.1502852345465007e-07
256.0,2.9067260809181666e-07
257.0,3.9955339667919277e-07
258.0,5.576643594945123e-07
259.0,7.875155561044623e-07
260.0,1.1196930347011065e-06
261.0,1.5941827165432068e-06
262.0,2.2612337649044094e-06
263.0,3.1809173693793104e-06
264.0,4.424365265408533e-06
265.0,6.075945595551509e-06
266.0,8.240100874163373e-06
267.0,1.1051650110902282e-05
268.0,1.4684415645076029e-05
269.0,1.9363407216664523e-05
270.0,2.537592732200361e-05
271.0,3.308456440264429e-05
272.0,4.2943849301853446e-05
273.0,5.5519719256369045e-05
274.0,7.151646309754775e-05
275.0,9.180637258846558e-05
276.0,0.00011746292605167634
277.0,0.00014980371963014364
278.0,0.00019043935831324616
279.0,0.00024133013831430776
280.0,0.0003048469493853405
281.0,0.00038384971978100196
282.0,0.0004817717679603557
283.0,0.0006027153427614797
284.0,0.0007515517778165145
285.0,0.0009340469694758744
286.0,0.0011569891861854691
287.0,0.0014283317262820435
288.0,0.0017573386982507031
289.0,0.0021547597962221004
290.0,0.0026329996304539677
291.0,0.0032063000364589834
292.0,0.0038909224393829113
293.0,0.004705346058512167
294.0,0.005670449187688579
295.0,0.006809685967144422
296.0,0.008149256007073287
297.0,0.009718236956036406
298.0,0.011548682813449077
299.0,0.013675678157241593
300.0,0.016137344352316455
301.0,0.01897471778836548
302.0,0.022231559973818704
303.0,0.025954078024837363
304.0,0.030190500069006216
305.0,0.03499046788115153
306.0,0.040404367611301284
307.0,0.04648258921739373
308.0,0.05327459658126436
309.0,0.06082800214780984
310.0,0.06918767738475773
311.0,0.07839485207857465
312.0,0.08848624285537199
313.0,0.09949331318889999
314.0,0.11144157250817945
315.0,0.12434990143028583
316.0,0.13823004495741292
317.0,0.15308611255699603
318.0,0.16891418039830391
319.0,0.185701929419221
320.0,0.20342849254181974
321.0,0.22206434102175704
322.0,0.24157132809488166
323.0,0.26190276026269405
324.0,0.2830038022404068
325.0,0.3048118488832969
326.0,0.32725707128498516
327.0,0.350263005719872
328.0,0.373747413194129
329.0,0.39762304966765893
330.0,0.42179855016761486
331.0,0.4461793615016663
332.0,0.47066873449060165
333.0,0.4951686502364318
334.0,0.5195807635547359
335.0,0.5438073297117065
336.0,0.5677520440719495
337.0,0.5913208217073054
338.0,0.6144225287790053
339.0,0.6369695925353397
340.0,0.6588784872235961
341.0,0.680070141046499
342.0,0.7004702734975915
343.0,0.7200095277935858
344.0,0.7386235418759827
345.0,0.7562529710491926
346.0,0.7728434067836418
347.0,0.7883450392137997
348.0,0.8027119898864676
349.0,0.8159011020908595
350.0,0.8278703930950386
351.0,0.8385763219556255
352.0,0.8479716276462169
353.0,0.8560115443097412
354.0,0.8626510487424123
355.0,0.8676965484563768
356.0,0.8700316092115387
357.0,0.8712586253293894
358.0,0.8718146029674312
359.0,0.8715373279812926
360.0,0.8702432817030513
361.0,0.8677925549362568
362.0,0.8640885595062588
363.0,0.8590635051480918
364.0,0.8526593747555001
365.0,0.8448085857787827
366.0,0.8354269031040666
367.0,0.8244312482206212
368.0,0.8117852003216223
369.0,0.7975379575908248
370.0,0.7818189777930588
371.0,0.7647963750643717
372.0,0.7466331151374832
373.0,0.7274692846401836
374.0,0.707422810231593
375.0,0.6865933671657038
376.0,0.6650657894963115
377.0,0.6429160071419101
378.0,0.6202186820277575
379.0,0.5970525597562266
380.0,0.5735021441829031
381.0,0.5496574150199124
382.0,0.5256130753622258
383.0,0.501467145655374
384.0,0.4773194812347833
385.0,0.45326957514510047
386.0,0.429415089371805
387.0,0.40584889872318436
388.0,0.38265891240108957
389.0,0.3599268304831213
390.0,0.33772741593929406
391.0,0.3161287955848982
392.0,0.29519194092481804
393.0,0.2749704609675282
394.0,0.2555103751689568
395.0,0.23684980857728535
396.0,0.21901886454732208
397.0,0.2020395799541424
398.0,0.18592675675370196
399.0,0.1706873244203419
400.0,0.1563223516994971
401.0,0.1428260436133805
402.0,0.13018753489866491
403.0,0.11839045909086725
404.0,0.10741394189261473
405.0,0.09723289670238996
406.0,0.08781860545348041
407.0,0.07913956619174324
408.0,0.07116172848602384
409.0,0.06384964617726548
410.0,0.05716661322316694
411.0,0.051075422271895835
412.0,0.045538803148664854
413.0,0.04051956891552318
414.0,0.03598126750205887
415.0,0.031888155137278926
416.0,0.028205669574857685
417.0,0.024900604689922834
418.0,0.021941177994451395
419.0,0.019297456008481328
420.0,0.016941006017887932
421.0,0.01484545150559683
422.0,0.012985889421245587
423.0,0.011339426178695301
424.0,0.009884632062867408
425.0,0.008601891294272426
426.0,0.007473086307624462
427.0,0.006481699549663386
428.0,0.005612685012939692
429.0,0.0048523842772358544
430.0,0.004188489500274853
431.0,0.0036098398360690305
432.0,0.003106451275556913
433.0,0.0026693039016265413
434.0,0.0022903331605395364
435.0,0.001962349920613021
436.0,0.001678941658152964
437.0,0.0014344967768686278
438.0,0.0012240301236900516
439.0,0.0010431758694495552
440.0,0.0008879883835270272
441.0,0.0007550025026879306
442.0,0.0006411339552341866
443.0,0.0005437933780384079
444.0,0.0004609150705838465
445.0,0.0003903327953371957
446.0,0.00033024916572907187
447.0,0.0002793386963779683
448.0,0.00023612362810106473
449.0,0.00019933079448672343
450.0,0.0001682158660224142
451.0,0.0001418870015748274
452.0,0.00011947467106975836
453.0,0.00010040828562007397
454.0,8.43532504561856e-05
455.0,7.074588832019564e-05
456.0,5.919925843517514e-05
457.0,4.952846830119169e-05
458.0,4.1417165571089106e-05
459.0,3.4626573307322626e-05
460.0,2.8998716242511775e-05
461.0,2.4339792238395917e-05
462.0,2.0445086142873557e-05
